"row_id","customer_id","gender","region","age","age_band","product_name","category","unit_price","quantity","total_price","total_price_flagged","shipping_fee","shipping_status","order_date"
882,"CUST0086","Male","West",26,"26-35","Monitor","Electronics","300.00",2,"600.00",False,"12.94","Unknown","2023-01-02"
883,"CUST0087","Female","North",49,"46-55","Laptop","Electronics","1500.00",2,"3000.00",False,"11.24","In Transit","2023-07-28"
884,"CUST0077","Female","North",NULL,"Unknown","Monitor","Electronics","621.91",3,"1865.74",True,"14.86","In Transit","2023-04-27"
885,"CUST0122","Male","East",68,"66+","Keyboard","Accessories","50.00",2,"100.00",False,"11.09","Unknown","2023-08-16"
886,"CUST0242","Male","South",58,"56-65","Smartwatch","Wearables","200.00",5,"1000.00",False,"10.84","In Transit","2023-10-22"
887,"CUST0079","Female","North",26,"26-35","Laptop","Electronics","1500.00",4,"6000.00",False,"5.57","In Transit","2023-08-24"
888,"CUST0216","Male","East",53,"46-55","Mouse","Accessories","30.00",2,"60.00",False,"8.58","Returned","2023-10-27"
889,"CUST0016","Female","West",NULL,"Unknown","Keyboard","Accessories","50.00",3,"150.00",False,"10.05","In Transit","2023-11-26"
890,"CUST0196","Male","South",37,"36-45","Smartwatch","Wearables","200.00",2,"400.00",False,"18.38","Delivered","2023-02-17"
891,"CUST0148","Male","South",67,"66+","Monitor","Electronics","300.00",3,"900.00",False,"19.76","Delivered","2023-11-09"
892,"CUST0295","Female","West",26,"26-35","Mouse","Accessories","30.00",1,"30.00",False,"13.87","In Transit","2023-06-10"
893,"CUST0048","Male","East",34,"26-35","Smartwatch","Wearables","200.00",3,"600.00",False,"16.93","In Transit","2023-04-13"
894,"CUST0115","Female","South",53,"46-55","Mouse","Accessories","30.00",3,"90.00",False,"6.18","Delivered","2023-04-25"
895,"CUST0264","Female","East",NULL,"Unknown","Smartphone","Electronics","800.00",4,"3200.00",False,"17.44","Delivered","2023-03-03"
896,"CUST0216","Male","South",53,"46-55","Monitor","Electronics","300.00",3,"900.00",False,"12.14","Returned","2023-03-14"
897,"CUST0029","Male","South",66,"66+","Monitor","Electronics","300.00",1,"300.00",False,"17.09","In Transit","2023-04-03"
898,"CUST0180","Male","South",68,"66+","Keyboard","Accessories","50.00",1,"50.00",False,"11.23","Delivered","2023-04-02"
899,"CUST0184","Female","East",54,"46-55","Smartphone","Electronics","800.00",5,"4000.00",False,"5.41","Returned","2023-07-08"
900,"CUST0290","Male","Unknown",37,"36-45","Headphones","Accessories","100.00",5,"500.00",False,"6.55","Returned","2023-04-20"
901,"CUST0228","Female","East",25,"18-25","Smartwatch","Wearables","200.00",2,"400.00",False,"6.46","In Transit","2023-10-19"
902,"CUST0243","Male","West",58,"56-65","Monitor","Electronics","300.00",4,"1200.00",False,"14.16","Unknown","2023-05-14"
903,"CUST0242","Female","North",58,"56-65","Smartwatch","Wearables","200.00",3,"600.00",False,"14.74","Returned","2023-09-29"
904,"CUST0142","Male","South",32,"26-35","Laptop","Electronics","1500.00",1,"1500.00",False,"6.92","In Transit","2023-12-26"
905,"CUST0131","Male","East",67,"66+","Mouse","Accessories","30.00",1,"30.00",False,"13.84","Delivered","2023-06-08"
906,"CUST0126","Male","North",66,"66+","Keyboard","Accessories","50.00",4,"200.00",False,"10.69","Delivered","2023-06-03"
907,"CUST0265","Male","West",38,"36-45","Headphones","Accessories","100.00",3,"300.00",False,"8.20","Returned","2023-11-30"
908,"CUST0003","Male","North",63,"56-65","Mouse","Accessories","30.00",3,"90.00",False,"9.04","Delivered","2023-02-14"
909,"CUST0212","Male","West",62,"56-65","Keyboard","Accessories","50.00",2,"100.00",False,"8.68","In Transit","2023-07-02"
910,"CUST0106","Female","West",50,"46-55","Smartphone","Electronics","800.00",1,"800.00",False,"7.34","In Transit","2023-06-13"
911,"CUST0118","Male","West",23,"18-25","Monitor","Electronics","300.00",4,"1200.00",False,"11.76","Returned","2023-03-28"
912,"CUST0126","Male","East",66,"66+","Headphones","Accessories","100.00",5,"500.00",False,"5.40","Returned","2023-12-24"
913,"CUST0292","Male","South",21,"18-25","Mouse","Accessories","30.00",4,"120.00",False,"13.68","Delivered","2023-05-24"
914,"CUST0291","Female","South",49,"46-55","Monitor","Electronics","300.00",3,"900.00",False,"15.81","In Transit","2023-05-21"
915,"CUST0085","Female","North",18,"18-25","Keyboard","Accessories","50.00",5,"250.00",False,"16.00","Delivered","2023-01-05"
916,"CUST0166","Female","West",29,"26-35","Mouse","Accessories","30.00",4,"120.00",False,"11.36","Returned","2023-11-19"
917,"CUST0040","Female","East",NULL,"Unknown","Keyboard","Accessories","50.00",5,"250.00",False,"10.46","Returned","2023-08-02"
918,"CUST0295","Male","North",NULL,"Unknown","Monitor","Electronics","300.00",1,"300.00",False,"9.06","Returned","2023-06-16"
919,"CUST0059","Female","South",18,"18-25","Mouse","Accessories","30.00",3,"90.00",False,"8.30","Unknown","2023-02-06"
920,"CUST0281","Female","East",44,"36-45","Headphones","Accessories","100.00",3,"300.00",False,"13.94","In Transit","2023-09-28"
921,"CUST0019","Male","South",69,"66+","Smartphone","Electronics","800.00",4,"3200.00",False,"19.42","Delivered","2023-11-07"
922,"CUST0004","Male","North",65,"56-65","Keyboard","Accessories","50.00",5,"250.00",False,"5.92","Returned","2023-04-04"
923,"CUST0279","Female","West",59,"56-65","Smartphone","Electronics","800.00",5,"4000.00",False,"15.22","Delivered","2023-11-24"
924,"CUST0069","Female","East",66,"66+","Headphones","Accessories","100.00",2,"200.00",False,"8.65","In Transit","2023-09-19"
925,"CUST0004","Male","North",65,"56-65","Monitor","Electronics","300.00",3,"900.00",False,"9.31","In Transit","2023-02-14"
926,"CUST0060","Male","South",41,"36-45","Keyboard","Accessories","50.00",3,"150.00",False,"5.55","Delivered","2023-03-13"
927,"CUST0154","Male","North",31,"26-35","Mouse","Accessories","30.00",1,"30.00",False,"9.26","Returned","2023-08-24"
928,"CUST0259","Male","East",59,"56-65","Monitor","Electronics","300.00",3,"900.00",False,"19.36","Delivered","2023-05-01"
929,"CUST0203","Female","East",NULL,"Unknown","Laptop","Electronics","1500.00",5,"7500.00",False,"16.44","In Transit","2023-09-23"
930,"CUST0241","Female","West",27,"26-35","Smartphone","Electronics","800.00",4,"3200.00",False,"13.94","In Transit","2023-02-03"
931,"CUST0004","Female","West",65,"56-65","Smartphone","Electronics","800.00",5,"4000.00",False,"15.80","Returned","2023-12-29"
932,"CUST0031","Male","West",67,"66+","Smartphone","Electronics","800.00",3,"2400.00",False,"7.05","In Transit","2023-12-14"
933,"CUST0144","Male","West",54,"46-55","Mouse","Accessories","30.00",4,"120.00",False,"14.50","Delivered","2023-02-13"
934,"CUST0031","Female","East",67,"66+","Mouse","Accessories","30.00",2,"60.00",False,"12.54","Unknown","2023-03-26"
935,"CUST0218","Male","East",36,"36-45","Smartphone","Electronics","800.00",2,"1600.00",False,"16.62","In Transit","2023-08-03"
936,"CUST0234","Male","South",44,"36-45","Laptop","Electronics","1500.00",5,"7500.00",False,"18.67","Returned","2023-09-12"
937,"CUST0050","Female","West",40,"36-45","Laptop","Electronics","1500.00",1,"1500.00",False,"13.51","Delivered","2023-07-21"
938,"CUST0140","Male","South",50,"46-55","Mouse","Accessories","30.00",3,"90.00",False,"12.43","Delivered","2023-01-05"
939,"CUST0044","Male","South",30,"26-35","Smartwatch","Wearables","200.00",4,"800.00",False,"13.90","Returned","2023-06-28"
940,"CUST0202","Male","South",56,"56-65","Smartwatch","Wearables","200.00",3,"600.00",False,"19.03","In Transit","2024-01-03"
941,"CUST0093","Female","North",66,"66+","Monitor","Electronics","300.00",5,"1500.00",False,"18.92","Delivered","2023-05-03"
942,"CUST0258","Female","West",39,"36-45","Monitor","Electronics","300.00",1,"300.00",False,"9.04","Delivered","2023-07-23"
943,"CUST0133","Female","East",47,"46-55","Smartwatch","Wearables","200.00",1,"200.00",False,"12.27","In Transit","2023-12-13"
944,"CUST0271","Male","South",46,"46-55","Keyboard","Accessories","50.00",5,"250.00",False,"19.63","In Transit","2023-05-22"
945,"CUST0121","Female","North",66,"66+","Keyboard","Accessories","50.00",3,"150.00",False,"10.21","Returned","2023-12-12"
946,"CUST0028","Male","East",50,"46-55","Monitor","Electronics","300.00",4,"1200.00",False,"14.64","In Transit","2023-01-28"
947,"CUST0125","Male","East",NULL,"Unknown","Smartwatch","Wearables","200.00",3,"600.00",False,"6.36","Returned","2023-11-28"
948,"CUST0137","Female","East",19,"18-25","Monitor","Electronics","300.00",3,"900.00",False,"9.79","Delivered","2023-12-02"
949,"CUST0240","Male","West",39,"36-45","Keyboard","Accessories","50.00",1,"50.00",False,"6.14","Delivered","2023-05-29"
950,"CUST0268","Male","East",21,"18-25","Monitor","Electronics","300.00",4,"1200.00",False,"10.03","In Transit","2023-05-16"
951,"CUST0066","Female","South",37,"36-45","Headphones","Accessories","100.00",3,"300.00",False,"9.91","In Transit","2023-08-01"
952,"CUST0068","Male","South",64,"56-65","Mouse","Accessories","30.00",1,"30.00",False,"19.22","In Transit","2023-07-31"
953,"CUST0221","Male","North",NULL,"Unknown","Keyboard","Accessories","50.00",3,"150.00",False,"10.81","In Transit","2023-07-11"
954,"CUST0266","Male","North",29,"26-35","Laptop","Electronics","1500.00",2,"3000.00",False,"16.23","Delivered","2023-01-26"
955,"CUST0129","Male","South",NULL,"Unknown","Smartphone","Electronics","800.00",5,"4000.00",False,"15.97","Delivered","2023-11-14"
956,"CUST0113","Male","South",38,"36-45","Monitor","Electronics","300.00",5,"1500.00",False,"19.39","Returned","2023-02-26"
957,"CUST0240","Male","West",39,"36-45","Smartphone","Electronics","800.00",3,"2400.00",False,"9.92","In Transit","2023-07-26"
958,"CUST0003","Male","South",63,"56-65","Smartwatch","Wearables","200.00",4,"800.00",False,"10.23","In Transit","2023-06-07"
959,"CUST0272","Female","South",52,"46-55","Smartphone","Electronics","800.00",1,"800.00",False,"10.65","Delivered","2023-05-29"
960,"CUST0276","Male","South",66,"66+","Monitor","Electronics","300.00",5,"1500.00",False,"8.06","Delivered","2023-06-11"
961,"CUST0209","Male","North",63,"56-65","Keyboard","Accessories","50.00",5,"250.00",False,"5.88","Delivered","2023-02-12"
962,"CUST0014","Male","South",20,"18-25","Monitor","Electronics","300.00",1,"300.00",False,"7.32","Returned","2023-12-18"
963,"CUST0186","Male","South",55,"46-55","Smartphone","Electronics","800.00",1,"800.00",False,"18.74","Returned","2023-07-17"
964,"CUST0198","Male","East",56,"56-65","Laptop","Electronics","1500.00",2,"3000.00",False,"19.05","Returned","2023-05-20"
965,"CUST0043","Male","North",22,"18-25","Keyboard","Accessories","50.00",4,"200.00",False,"11.99","Delivered","2023-01-04"
966,"CUST0071","Male","East",46,"46-55","Monitor","Electronics","300.00",1,"300.00",False,"6.17","In Transit","2023-12-10"
967,"CUST0131","Female","East",67,"66+","Smartphone","Electronics","800.00",3,"2400.00",False,"7.30","In Transit","2023-11-17"
968,"CUST0131","Female","North",67,"66+","Laptop","Electronics","3109.56",4,"12438.24",True,"18.27","Unknown","2023-08-26"
969,"CUST0232","Female","Unknown",44,"36-45","Laptop","Electronics","1500.00",1,"1500.00",False,"12.37","In Transit","2023-02-10"
970,"CUST0109","Male","South",57,"56-65","Smartwatch","Wearables","200.00",3,"600.00",False,"5.88","Delivered","2023-01-10"
971,"CUST0189","Male","North",38,"36-45","Keyboard","Accessories","50.00",5,"250.00",False,"12.92","Returned","2023-07-19"
972,"CUST0299","Female","South",58,"56-65","Mouse","Accessories","30.00",2,"60.00",False,"9.71","Returned","2023-03-27"
973,"CUST0270","Male","Unknown",64,"56-65","Smartwatch","Wearables","200.00",5,"1000.00",False,"19.00","Returned","2023-08-20"
974,"CUST0031","Male","West",67,"66+","Mouse","Accessories","30.00",3,"90.00",False,"7.63","Delivered","2023-07-22"
975,"CUST0240","Male","West",39,"36-45","Mouse","Accessories","30.00",5,"150.00",False,"5.60","Returned","2023-10-10"
976,"CUST0176","Male","West",51,"46-55","Keyboard","Accessories","50.00",4,"200.00",False,"19.42","In Transit","2023-05-30"
977,"CUST0252","Female","East",55,"46-55","Smartwatch","Wearables","200.00",5,"1000.00",False,"13.29","Delivered","2023-10-16"
978,"CUST0225","Female","East",NULL,"Unknown","Mouse","Accessories","30.00",3,"90.00",False,"15.46","In Transit","2023-05-04"
979,"CUST0238","Male","West",26,"26-35","Mouse","Accessories","30.00",2,"60.00",False,"16.34","Returned","2023-11-02"
980,"CUST0276","Female","North",66,"66+","Headphones","Accessories","100.00",4,"400.00",False,"7.41","Delivered","2023-01-09"
981,"CUST0255","Female","West",39,"36-45","Monitor","Electronics","300.00",1,"300.00",False,"13.28","Delivered","2023-02-20"
982,"CUST0133","Male","East",47,"46-55","Smartphone","Electronics","800.00",4,"3200.00",False,"8.88","In Transit","2023-07-31"
983,"CUST0097","Male","East",34,"26-35","Smartwatch","Wearables","200.00",3,"600.00",False,"5.87","Returned","2023-06-25"
984,"CUST0239","Male","Unknown",35,"26-35","Headphones","Accessories","100.00",4,"400.00",False,"11.97","In Transit","2023-03-15"
985,"CUST0226","Male","West",43,"36-45","Headphones","Accessories","100.00",2,"200.00",False,"15.85","Returned","2023-10-08"
986,"CUST0068","Female","North",64,"56-65","Keyboard","Accessories","50.00",5,"250.00",False,"13.30","Returned","2023-07-02"
987,"CUST0149","Female","East",40,"36-45","Monitor","Electronics","300.00",4,"1200.00",False,"17.21","In Transit","2023-07-30"
988,"CUST0257","Female","Unknown",54,"46-55","Mouse","Accessories","30.00",2,"60.00",False,"19.03","In Transit","2023-01-11"
989,"CUST0299","Female","North",58,"56-65","Smartwatch","Wearables","200.00",4,"800.00",False,"9.43","Returned","2023-08-03"
990,"CUST0123","Male","North",52,"46-55","Smartwatch","Wearables","200.00",2,"400.00",False,"5.97","In Transit","2023-09-25"
991,"CUST0231","Female","North",NULL,"Unknown","Laptop","Electronics","1500.00",5,"7500.00",False,"5.11","Returned","2023-11-30"
992,"CUST0217","Male","South",18,"18-25","Mouse","Accessories","30.00",3,"90.00",False,"11.70","Unknown","2023-10-20"
993,"CUST0142","Male","East",32,"26-35","Headphones","Accessories","100.00",5,"500.00",False,"12.38","Returned","2023-01-01"
994,"CUST0200","Female","North",68,"66+","Smartphone","Electronics","800.00",4,"3200.00",False,"17.32","Returned","2023-08-05"
995,"CUST0079","Male","West",26,"26-35","Smartwatch","Wearables","200.00",2,"400.00",False,"7.14","Returned","2023-01-04"
996,"CUST0201","Female","South",49,"46-55","Headphones","Accessories","100.00",1,"100.00",False,"17.21","In Transit","2023-01-05"
997,"CUST0133","Male","East",47,"46-55","Laptop","Electronics","1500.00",1,"1500.00",False,"19.19","Delivered","2023-04-01"
998,"CUST0055","Female","North",NULL,"Unknown","Mouse","Accessories","30.00",5,"150.00",False,"19.35","Delivered","2023-10-20"
999,"CUST0023","Female","South",29,"26-35","Laptop","Electronics","1500.00",5,"7500.00",False,"10.36","Returned","2023-01-07"
1000,"CUST0040","Male","Unknown",29,"26-35","Smartwatch","Wearables","200.00",1,"200.00",False,"7.53","Delivered","2023-01-30"
